entity_id,name,type,address,city,state,zip,source,ein
PPP-7841007001,CENTENARY UNITED METHODIST CHURCH INC,nonprofit,2800 TATES CREEK RD,LEXINGTON,KY,40502-2806,ppp_150k_plus,
PPP-3567338403,CENTENARY UNITED METHODIST CHURCH,nonprofit,2800 Tates Creek Rd,Lexington,KY,40502-2806,ppp_150k_plus,
PPP-5291977005,BOARD OF TRUSTEES OF IMMANUEL BAPTIST CHURCH,nonprofit,3100 Tates Creek Road,LEXINGTON,KY,40502-2955,ppp_150k_plus,
PPP-7107207008,TATES CREEK CHRISTIAN CHURCH,nonprofit,3150 TATES CREEK RD,LEXINGTON,KY,40502-2955,ppp_150k_plus,
PPP-5953337001,SOUTHERN HILLS UNITED METHODIST CHURCH,nonprofit,2356 HARRODSBURG RD,LEXINGTON,KY,40503-1761,ppp_150k_plus,
PPP-4819817106,"CRESTWOOD CHRISTIAN CHURCH OF LEXINGTON, KENTUCKY, INC.",nonprofit,1882 BELLEFONTE DR,LEXINGTON,KY,40503-2046,ppp_150k_plus,
PPP-1722658407,CLAYS MILL BAPTIST CHURCH,nonprofit,3000 Clays Mill Rd,Lexington,KY,40503-2706,ppp_150k_plus,
PPP-6059237006,CLAYS MILL BAPTIST CHURCH,nonprofit,3000 Clays Mill Road,LEXINGTON,KY,40503-2706,ppp_150k_plus,
PPP-7789897001,"CALVARY BAPTIST CHURCH OF LEXINGTON, KENTUCKY, INC.",nonprofit,150 East HIGH ST,LEXINGTON,KY,40507-1408,ppp_150k_plus,
PPP-8600517005,THE EPISCOPAL CHURCH IN THE DIOCESE OF LEXINGTON INC,nonprofit,203 E FOURTH ST,LEXINGTON,KY,40508-1515,ppp_150k_plus,
PPP-5125887203,ROMAN CATHOLIC DIOCESE OF LEXINGTON,nonprofit,1310 W MAIN ST,LEXINGTON,KY,40508-2048,ppp_150k_plus,
PPP-5630077001,"BOARD OF TRUSTEES OF PORTER MEMORIAL BAPTIST CHURCH, OF LEXI",nonprofit,4300 NICHOLASVILLE RD,LEXINGTON,KY,40515-4616,ppp_150k_plus,
PPP-9525318505,THE CREEK CHURCH INC,nonprofit,75 Capital Dr,London,KY,40741-7316,ppp_150k_plus,
PPP-4820097003,"THE CREEK CHURCH, INC.",nonprofit,75 CAPITAL DR,LONDON,KY,40741-7316,ppp_150k_plus,
PPP-6913957010,FIRST CHURCH OF CHRIST,nonprofit,6080 Camp Ernst Rd,BURLINGTON,KY,41005-8354,ppp_150k_plus,
PPP-6873197208,CALVARY CHRISTIAN SCHOOL,nonprofit,5955 TAYLOR MILL RD,COVINGTON,KY,41015,ppp_150k_plus,
PPP-8224977205,"CATHOLIC CHARITIES, DIOCESE OF COVINGTON, INC.",nonprofit,3629 CHURCH ST,COVINGTON,KY,41015-1430,ppp_150k_plus,
PPP-2301437106,UMC FOOD MINISTRY LIMITED LIABILITY COMPANY,nonprofit,101 E. SOUTHERN AVE,COVINGTON,KY,41015-1449,ppp_150k_plus,
PPP-5020617000,CALVARY BAPTIST CHURCH OF COVINGTON KY INC.,nonprofit,3711 Tibbatts St,LATONIA,KY,41015-1455,ppp_150k_plus,
PPP-7011537106,LAKESIDE CHRISTIAN CHURCH INC,nonprofit,195 Buttermilk Pike,LAKESIDE PARK,KY,41017-2134,ppp_150k_plus,
PPP-6438637106,DIOCESAN CATHOLIC CHILDRENS HOME INC.,nonprofit,75 ORPHANAGE RD,FT MITCHELL,KY,41017-3006,ppp_150k_plus,
PPP-8112558809,DIOCESAN CATHOLIC CHILDREN'S HOME,nonprofit,75 Orphanage Rd,Ft Mitchell,KY,41017-3006,ppp_150k_plus,
PPP-4648758200,"ERLANGER UNITED METHODIST CHURCH, INC.",nonprofit,31 COMMONWEALTH AVE,ERLANGER,KY,41018-1741,ppp_150k_plus,
PPP-7437207109,THE DYNAMIC CATHOLIC INSTITUTE,nonprofit,5081 Olympic Boulevard,Erlanger,KY,41018-3164,ppp_150k_plus,
PPP-4458547210,"BAPTIST CONVALESCENT CENTER, INC.",nonprofit,1452 DONALDSON HWY,ERLANGER,KY,41018-3305,ppp_150k_plus,
PPP-6376727102,SEVEN HILLS CHURCH INC,nonprofit,6800 HAZEL CT,FLORENCE,KY,41042-1399,ppp_150k_plus,
PPP-4422377107,FLORENCE CHRISTIAN CHURCH INC,nonprofit,300 Main St,FLORENCE,KY,41042-2017,ppp_150k_plus,
PPP-8091627004,FLORENCE BAPTIST CHURCH,nonprofit,642 Mount Zion Road,FLORENCE,KY,41042-3127,ppp_150k_plus,
PPP-7759767203,GRACE FELLOWSHIP EVANGELICAL FREE CHURCH INC.,nonprofit,9379 GUNPOWDER RD,FLORENCE,KY,41042-9622,ppp_150k_plus,
PPP-7503577702,"COMMUNITY PENTECOSTAL CHURCH, INC",nonprofit,11875 TAYLOR RD,INDEPENDENCE,KY,41051,ppp_150k_plus,
PPP-2772927205,"PRESBYTERIAN CHILD WELFARE AGENCY, INC.",nonprofit,116 BUCKHORN LN,BUCKHORN,KY,41721-8987,ppp_150k_plus,
PPP-6282567003,"FIRST BAPTIST CHURCH OF PADUCAH, KENTUCKY, INC.",nonprofit,2890 BROADWAY ST,PADUCAH,KY,42001-4102,ppp_150k_plus,
PPP-5448417207,"THE BIBLE BAPTIST CHURCH OF PADUCAH, INC",nonprofit,4777 ALBEN BARKLEY DR,PADUCAH,KY,42001-6789,ppp_150k_plus,
PPP-3989867206,"ST. MARY CATHOLIC SCHOOL SYSTEM OF PADUCAH, INC.",nonprofit,1243 ELMDALE RD,PADUCAH,KY,42003-5085,ppp_150k_plus,
PPP-9403127208,THE CHRISTIAN FELLOWSHIP CHURCH INC,nonprofit,1343 US HWY 68 E,BENTON,KY,42025-7024,ppp_150k_plus,
PPP-8648427001,"HILLVUE HEIGHTS BAPTIST CHURCH, INC.",nonprofit,Hillvue Heights Baptist Church 3219 nashville road,bowling green,KY,42101-4048,ppp_150k_plus,
PPP-5521807105,EASTWOOD BAPTIST CHURCH INC,nonprofit,500 EASTWOOD ST,BOWLING GREEN,KY,42103-1600,ppp_150k_plus,
PPP-6864757110,"BROADWAY UNITED METHODIST CHURCH, INC.",nonprofit,1323 MELROSE ST,BOWLING GREEN,KY,42104-3221,ppp_150k_plus,
PPP-9942377005,NEW WORK FELLOWSHIP,nonprofit,5050 CANTON PIKE,HOPKINSVILLE,KY,42240-9260,ppp_150k_plus,
PPP-1274378608,ROMAN CATHOLIC DIOCESE OF OWENSBORO,nonprofit,600 Locust St,Owensboro,KY,42301-2130,ppp_150k_plus,
PPP-2170907104,ROMAN CATHOLIC DIOCESE OF OWENSBORO,nonprofit,600 LOCUST ST,OWENSBORO,KY,42301-2130,ppp_150k_plus,
PPP-1670217100,"OWENSBORO CATHOLIC CONSOLIDATED SCHOOL SYSTEMS, INC.",nonprofit,1524 PARRISH AVE,OWENSBORO,KY,42301-3533,ppp_150k_plus,
PPP-7448697100,OWENSBORO CHRISTIAN CHURCH,nonprofit,2818 NEW HARTFORD RD,OWENSBORO,KY,42303-1397,ppp_150k_plus,
PPP-2229357100,ST. MARY OF THE WOODS CATHOLIC CHURCH,nonprofit,1 PO BOX 1,WHITESVILLE,KY,42378-0001,ppp_150k_plus,
PPP-3086928609,HOLY NAME OF JESUS CATHOLIC SCHOOL,nonprofit,628 2nd St,Henderson,KY,42420-3225,ppp_150k_plus,
PPP-3139547208,"JOHN PAUL II CATHOLIC SCHOOL OF MORGANFIELD, KENTUCKY, INC.",nonprofit,307 S CHURCH ST,MORGANFIELD,KY,42437-1608,ppp_150k_plus,
PPP-7365267007,FIRST BAPTIST CHURCH OF SOMERSET INC,nonprofit,128 NORTH MAIN ST,SOMERSET,KY,42501-1465,ppp_150k_plus,
PPP-4807217008,SEVERNS VALLEY BAPTIST CHURCH,nonprofit,1100 RING RD,ELIZABETHTOWN,KY,42701-5926,ppp_150k_plus,
PPP-5267517007,"GRACE HEARTLAND CHURCH, INC.",nonprofit,801 PEAR ORCHARD RD,ELIZABETHTOWN,KY,42701-8421,ppp_150k_plus,
PPP-3170127710,EASTSIDE GRACE BRETHREN CHURCH,nonprofit,7510 E Broad St,Blacklick,OH,43004,ppp_150k_plus,
PPP-3950548508,CATHOLIC YOUTH SUMMER CAMP,nonprofit,7550 Ramey Rd,Centerburg,OH,43011-9668,ppp_150k_plus,
PPP-9078747005,CATHOLIC YOUTH SUMMER CAMP INC,nonprofit,7550 Ramey Road,CENTERBURG,OH,43011-9668,ppp_150k_plus,
PPP-6179777205,ST. MARY CATHOLIC CHURCH,nonprofit,82 E WILLIAM ST,DELAWARE,OH,43015-2346,ppp_150k_plus,
PPP-6303637000,METHODIST THEOLOGICAL SCHOOL IN OHIO,nonprofit,3081 Columbus Pike,DELAWARE,OH,43015-3211,ppp_150k_plus,
PPP-6159427306,NORTHWEST CHAPEL GRACE BRETHREN CHURCH,nonprofit,6700 RINGS RD,DUBLIN,OH,43016-9724,ppp_150k_plus,
PPP-2397987710,ST BRIGID OF KILDARE CHURCH,nonprofit,7179 AVERY RD,DUBLIN,OH,43017,ppp_150k_plus,
PPP-8167047407,ST BRENDAN CHURCH,nonprofit,4475 Dublin,Hilliard,OH,43026,ppp_150k_plus,
PPP-7291227209,LIFEPOINT CHURCH,nonprofit,4501 Cemetery Rd,Hilliard,OH,43026-1102,ppp_150k_plus,
PPP-4966837003,ROCK CITY CHURCH,nonprofit,4311 Anson Drive,HILLIARD,OH,43026-2284,ppp_150k_plus,
PPP-8863187309,MARYSVILLE GRACE BRETHREN CHURCH,nonprofit,315 W 5TH ST,MARYSVILLE,OH,43040-1113,ppp_150k_plus,
PPP-3125177203,EVANGELICAL LUTHERAN CHURCH & SCHOOL,nonprofit,311 E 6TH ST,MARYSVILLE,OH,43040-1705,ppp_150k_plus,
PPP-9746127003,ST. VINCENT DE PAUL CHURCH,nonprofit,303 E HIGH ST,MOUNT VERNON,OH,43050-3419,ppp_150k_plus,
PPP-6340987304,GRACE LIFE CHURCH OF THE NAZARENE,nonprofit,6000 Johnstown Road,NEW ALBANY,OH,43054,ppp_150k_plus,
PPP-5117267107,"FAITH LIFE CHURCH, INC.",nonprofit,2407 Beech Road,NEW ALBANY,OH,43054-7444,ppp_150k_plus,
PPP-4397737105,JERSEY BAPTIST CHURCH,nonprofit,13260 MORSE RD SW,NEW ALBANY,OH,43054-7916,ppp_150k_plus,
PPP-4265727307,FIVE 14 CHURCH,nonprofit,97 E Main Street,NEW ALBANY,OH,43054-9466,ppp_150k_plus,
PPP-6732897104,CHURCH OF THE BLESSED SACRAMENT,nonprofit,394 East Main St,NEWARK,OH,43055,ppp_150k_plus,
PPP-8710277006,NEWARK CATHOLIC HIGH SCHOOL,nonprofit,1 Green Wave Drive,NEWARK,OH,43055-2505,ppp_150k_plus,
PPP-7571467009,ST. FRANCIS DE SALES CHURCH,nonprofit,40 Granville Street,NEWARK,OH,43055-5084,ppp_150k_plus,
PPP-7827257206,ST JOAN OF ARC CATHOLIC CHURCH,nonprofit,10700 LIBERTY RD,POWELL,OH,43065-7681,ppp_150k_plus,
PPP-7571047001,REYNOLDSBURG UNITED METHODIST CHURCH,nonprofit,1636 Graham Road,REYNOLDSBURG,OH,43068-2633,ppp_150k_plus,
PPP-8374538607,REYNOLDSBURG UNITED METHODIST CH,nonprofit,1636 Graham Rd,Reynoldsburg,OH,43068-2633,ppp_150k_plus,
PPP-6461437005,ST. PIUS X CHURCH,nonprofit,1051 Waggoner Road,REYNOLDSBURG,OH,43068-9704,ppp_150k_plus,
PPP-7625657210,ST JOHN NEUMAN CATHOLIC CHURCH,nonprofit,9633 STATE ROUTE 37,SUNBURY,OH,43074-9672,ppp_150k_plus,
PPP-5204957209,CENTRAL COLLEGE PRESBYTERIAN CHURCH,nonprofit,975 South Sunbury Road,Westerville,OH,43081,ppp_150k_plus,
PPP-6811707701,WESTERVILLE CHRISTIAN CHURCH,nonprofit,471 E COLLEGE AVE,WESTERVILLE,OH,43081,ppp_150k_plus,
PPP-4597357103,VINEYARD CHRISTIAN FELLOWSHIP OF COLUMBUS,nonprofit,6000 COOPER RD,WESTERVILLE,OH,43081-8984,ppp_150k_plus,
PPP-4613857101,CALVARY BIBLE CHURCH,nonprofit,2655 W Schrock Rd,WESTERVILLE,OH,43081-8999,ppp_150k_plus,
PPP-9424367002,HERITAGE CHRISTIAN CHURCH,nonprofit,7413 maxtown rd,WESTERVILLE,OH,43082,ppp_150k_plus,
PPP-3126877704,NORTHSIDE FELLOWSHIP PRESBYTERIAN CHURCH,nonprofit,6841 Freeman Road,Westerville,OH,43082,ppp_150k_plus,
PPP-6561697010,ST. PAUL CHURCH,nonprofit,313 N. State Street,WESTERVILLE,OH,43082-8800,ppp_150k_plus,
PPP-9124038405,GRACE BRETHREN CHURCH OF COLUMBUS OHIO,nonprofit,8724 Olde Worthington Rd,Westerville,OH,43082-8840,ppp_150k_plus,
PPP-1911337103,GRACE BRETHREN CHURCH OF COLUMBUS OHIO,nonprofit,8742 Olde Worthington Road,WESTERVILLE,OH,43082-8853,ppp_150k_plus,
PPP-7445007010,GENOA BAPTIST CHURCH,nonprofit,7562 LEWIS CENTER RD,WESTERVILLE,OH,43082-9470,ppp_150k_plus,
PPP-3870617204,LUTHERAN SOCIAL SERVICES OF CENTRAL,nonprofit,500 W WILSON BRIDGE RD STE 245,COLUMBUS,OH,43085,ppp_150k_plus,
PPP-6200537100,WORTHINGTON UNITED METHODIST CHURCH,nonprofit,600 Hight St,COLUMBUS,OH,43085,ppp_150k_plus,
PPP-6658677000,VISTA COMMUNITY CHURCH,nonprofit,7349 Worthington Galena Road,WORTHINGTON,OH,43085-1519,ppp_150k_plus,
PPP-9834488405,VISTA COMMUNITY CHURCH,nonprofit,7349 Worthington Galena Rd,Worthington,OH,43085-1519,ppp_150k_plus,
PPP-8841567206,WEST OHIO CONFERENCE OF THE UNITED METHODIST CHURCH,nonprofit,32 WESLEY BLVD,WORTHINGTON,OH,43085-3585,ppp_150k_plus,
PPP-6799487703,ST MICHAEL CHURCH,nonprofit,5750 N HIGH ST,WORTHINGTON,OH,43085-3917,ppp_150k_plus,
PPP-3902337100,WORTHINGTON PRESBYTERIAN CHURCH,nonprofit,773 High St,COLUMBUS,OH,43085-4140,ppp_150k_plus,
PPP-4800738309,THE CHURCHES OF CHRIST IN CHRISTIAN UNION INC.,nonprofit,1533 LANCASTER PIKE,CIRCLEVILLE,OH,43113,ppp_150k_plus,
PPP-7553827006,CIRCLEVILLE HERITAGE CHURCH OF THE NAZARENE,nonprofit,1350 N COURT ST,CIRCLEVILLE,OH,43113-1091,ppp_150k_plus,
PPP-8400697008,"THE CHURCHES OF CHRIST IN CHRISTIAN UNION, INC.",nonprofit,1533 LANCASTER PIKE,CIRCLEVILLE,OH,43113-9487,ppp_150k_plus,
PPP-8514227103,CYPRESS WESLEYAN CHURCH,nonprofit,377 Alton Darby Creek Rd.,Galloway,OH,43119,ppp_150k_plus,
PPP-4506287308,OUR LADY OF PERPETUAL HELP CHURCH,nonprofit,3430 Broadway,GROVE CITY,OH,43123,ppp_150k_plus,
PPP-9645187109,GROVE CITY CHURCH OF THE NAZARENE,nonprofit,4770 hoover rd,grove city,OH,43123-8504,ppp_150k_plus,
PPP-5962337101,X CHURCH INC,nonprofit,1659 RIVER VALLEY CIR S,LANCASTER,OH,43130,ppp_150k_plus,
PPP-8665817002,WILLIAM V FISHER CATHOLIC HIGH SCHOOL,nonprofit,1803 Granville Pike,LANCASTER,OH,43130-1042,ppp_150k_plus,
PPP-9222347009,FAIRFIELD CHURCH OF CHRIST,nonprofit,1965 COLUMBUS ST,LANCASTER,OH,43130-1541,ppp_150k_plus,
PPP-7103567210,ST BERNADETTE CHURCH,nonprofit,1343 WHEELING RD NE,LANCASTER,OH,43130-8701,ppp_150k_plus,
PPP-7577667000,ST PATRICK CHURCH,nonprofit,61 S UNION ST,LONDON,OH,43140-1281,ppp_150k_plus,
PPP-1186947203,THE POTTER'S HOUSE CHURCH OF GOD,nonprofit,3220 LOWELL DR,COLUMBUS,OH,43204-4121,ppp_150k_plus,
PPP-5520147106,ST. MARY CATHOLIC CHURCH,nonprofit,672 S. Third St.,COLUMBUS,OH,43206-1028,ppp_150k_plus,
PPP-8264357005,STCATHARINE OF SIENA ROMAN CATHOLIC CHURCH,nonprofit,500 S. Gould Rd.,COLUMBUS,OH,43209-2221,ppp_150k_plus,
PPP-5205297105,CHRIST LUTHERAN CHURCH,nonprofit,2314 E MAIN ST,BEXLEY,OH,43209-2335,ppp_150k_plus,
PPP-7062467207,CHRIST THE KING CHURCH,nonprofit,2770 DOVER RD,COLUMBUS,OH,43209-3020,ppp_150k_plus,
PPP-6348527202,TRINITY UNITED METHODIST CHURCH,nonprofit,1581 Cambridge Blvd,Columbus,OH,43212-2714,ppp_150k_plus,
PPP-7965427000,"THE FIRST COMMUNITY CHURCH OF COLUMBUS, OHIO",nonprofit,1320 CAMBRIDGE BLVD,COLUMBUS,OH,43212-3200,ppp_150k_plus,
PPP-1229728607,THE FIRST COMMUNITY CHURCH OF COLUMBUS OHIO,nonprofit,1320 Cambridge Blvd,Columbus,OH,43212-3207,ppp_150k_plus,
PPP-4969797402,HOLY SPIRIT CHURCH OF CHRIST,nonprofit,4383 E BROAD ST,COLUMBUS,OH,43213-1357,ppp_150k_plus,
PPP-1245727807,GETHSEMANE LUTHERAN CHURCH,nonprofit,35 E Stanton Avenue,Columbus,OH,43214,ppp_150k_plus,
PPP-6968337009,FIRST UNITARIAN UNIVERSALIST CHURCH OF COLUMBUS,nonprofit,93 W WEISHEIMER RD,COLUMBUS,OH,43214-2544,ppp_150k_plus,
PPP-2104107200,OUR LADY OF PEACE CHURCH,nonprofit,20 E DOMINION BLVD,COLUMBUS,OH,43214-2737,ppp_150k_plus,
PPP-6919997709,IMMACULATE CONCEPTION CHURCH,nonprofit,414 E NORTH BROADWAY ST,COLUMBUS,OH,43214-4114,ppp_150k_plus,
PPP-6923967006,THE UNITED METHODIST CHILDRENS HOME,nonprofit,431 E Broad,COLUMBUS,OH,43215,ppp_150k_plus,
PPP-6594987010,CATHOLIC DIOCESE OF COLUMBUS,nonprofit,198 E. Broad Street,COLUMBUS,OH,43215-3702,ppp_150k_plus,
PPP-6484388002,FOUNDATION OF THE CATHOLIC DIOCESE OF COLUMBUS,nonprofit,257 E BROAD ST,COLUMBUS,OH,43215-3703,ppp_150k_plus,
PPP-9189297200,SOUTHERN OHIO SYNOD OF THE EVANGELICAL LUTHERAN CHURCH IN AM,nonprofit,300 S 2ND ST,COLUMBUS,OH,43215-5196,ppp_150k_plus,
PPP-2035407104,WORLD HARVEST CHURCH,nonprofit,P.O.Box 100,COLUMBUS,OH,43216,ppp_150k_plus,
PPP-6919257710,ST TIMOTHY CHURCH,nonprofit,1088 THOMAS LN,COLUMBUS,OH,43220,ppp_150k_plus,
PPP-6942527009,UPPER ARLINGTON LUTHERAN CHURCH,nonprofit,2300 Lythan Road,COLUMBUS,OH,43220,ppp_150k_plus,
PPP-9896537210,ST AGATHA CHURCH,nonprofit,1860 NORTHAM RD,COLUMBUS,OH,43221-3258,ppp_150k_plus,
PPP-1376167707,ST JAMES THE LESS CHURCH,nonprofit,1652 OAKLAND PARK AVE,COLUMBUS,OH,43224,ppp_150k_plus,
PPP-1939187206,ST. MATTHIAS CHURCH,nonprofit,1582 FERRIS RD,COLUMBUS,OH,43224-2115,ppp_150k_plus,
PPP-8403727206,NEW SALEM BAPTIST CHURCH,nonprofit,2956 Cleveland Ave,Columbus,OH,43224-4476,ppp_150k_plus,
PPP-9074708406,ST CECILIA CHURCH,nonprofit,434 Norton Rd 434 Norton Rd,Columbus,OH,43228-7602,ppp_150k_plus,
PPP-2488277203,ST. CECILIA CHURCH,nonprofit,434 NORTON RD,COLUMBUS,OH,43228-7602,ppp_150k_plus,
PPP-1541077306,XENOS CHRISTIAN FELLOWSHIP INC,nonprofit,1340 Community Park Dr,COLUMBUS,OH,43229,ppp_150k_plus,
PPP-6671087103,ST. MATTHEW THE APOSTLE CATHOLIC CHURCH,nonprofit,807 Havens Corners Rd,COLUMBUS,OH,43230,ppp_150k_plus,
PPP-9397348410,FIVE14 CHURCH,nonprofit,5744 N Hamilton Rd,Columbus,OH,43230-1326,ppp_150k_plus,
PPP-7774677002,ONE CHURCH,nonprofit,817 North Hamilton Rd,COLUMBUS,OH,43230-1754,ppp_150k_plus,
PPP-2460977101,NEW LIFE COMMUNITY BAPTIST CHURCH,nonprofit,3690 N Stygler Rd,COLUMBUS,OH,43230-4850,ppp_150k_plus,
PPP-7719707006,FIRST CHURCH OF GOD,nonprofit,3480 Refugee Road,COLUMBUS,OH,43232-4814,ppp_150k_plus,
PPP-3696697308,LINWORTH UNITED METHODIST CHURCH,nonprofit,7070 Bent Tree Blvd,COLUMBUS,OH,43235,ppp_150k_plus,
PPP-7598807004,NORTHWEST CHURCH OF THE NAZARENE,nonprofit,5707 Olentangy River Rd,COLUMBUS,OH,43235-3419,ppp_150k_plus,
PPP-9633808409,NORTHWEST CHURCH OF THE NAZARENE,nonprofit,5707 Olentangy River Rd,Columbus,OH,43235-3419,ppp_150k_plus,
PPP-8105828700,LINWORTH UNITED METHODIST CHURCH,nonprofit,7070 Bent Tree Blvd,Columbus,OH,43235-4986,ppp_150k_plus,
PPP-7257417203,STATE CONVENTION OF BAPTISTS IN OHIO,nonprofit,9000 Antares Ave,COLUMBUS,OH,43240-2011,ppp_150k_plus,
PPP-1590747204,SAINT MARY CATHOLIC CHURCH,nonprofit,251 MAIN ST,MARION,OH,43302-3031,ppp_150k_plus,
PPP-4886967105,CALVARY BAPTIST CHURCH,nonprofit,1140 Rush Ave,Bellefontaine,OH,43311,ppp_150k_plus,
PPP-9733677103,ST. ALOYSIUS CATHOLIC CHURCH,nonprofit,150 S ENTERPRISE ST,BOWLING GREEN,OH,43402-2916,ppp_150k_plus,
PPP-5913407102,BISHOP HOFFMAN CATHOLIC SCHOOL,nonprofit,702 CROGHAN ST,FREMONT,OH,43420-2417,ppp_150k_plus,
PPP-6603818309,BISHOP HOFFMAN CATHOLIC SCHOOL,nonprofit,702 Croghan St,Fremont,OH,43420-2417,ppp_150k_plus,
PPP-6768757110,IMMACULATE CONCEPTION CHURCH,nonprofit,414 Madison St,PORT CLINTON,OH,43452,ppp_150k_plus,
PPP-9494458606,IMMACULATE CONCEPTION CATHOLIC CHURCH,nonprofit,414 Madison St,Port Clinton,OH,43452-1922,ppp_150k_plus,
PPP-4019507207,ALL SAINTS CATHOLIC PARISH,nonprofit,628 LIME CITY RD,ROSSFORD,OH,43460-1412,ppp_150k_plus,
PPP-3828217209,ST. PATRICK CATHOLIC CHURCH,nonprofit,610 S PORTLAND ST,BRYAN,OH,43506-2057,ppp_150k_plus,
PPP-1280658703,ST PATRICK CATHOLIC CHURCH,nonprofit,610 S Portland St,Bryan,OH,43506-2057,ppp_150k_plus,
PPP-5544997108,ST. JOHN EVANGELICAL THUERNAL CHURCH OF THE UNALTERED AUGSBU,nonprofit,655 Wayne Ave.,DEFIANCE,OH,43512-2659,ppp_150k_plus,
PPP-2205337100,LIFE CHANGING REALITIES FELLOWSHIP INC,nonprofit,428 West Vine Street,EDGERTON,OH,43517-9624,ppp_150k_plus,
PPP-1760677102,CORNERSTONE CHURCH,nonprofit,1520 REYNOLDS RD,MAUMEE,OH,43537,ppp_150k_plus,
PPP-5856027109,CALVARY ASSEMBLY OF GOD,nonprofit,1360 CONANT ST,MAUMEE,OH,43537-1610,ppp_150k_plus,
PPP-6735417106,ST JOSEPH CATHOLIC CHURCH,nonprofit,104 W BROADWAY ST,MAUMEE,OH,43537-2137,ppp_150k_plus,
PPP-3848887208,MONCLOVA ROAD BAPTIST CHURCH,nonprofit,7819 MONCLOVA RD,MONCLOVA,OH,43542-9739,ppp_150k_plus,
PPP-7907157200,"ST. PAUL LUTHERAN CHURCH, NAPOLEON, OHIO",nonprofit,1075 Glenwood Ave,Napoleon,OH,43545-1250,ppp_150k_plus,
PPP-2070077107,CEDAR CREEK COMMUNITY CHURCH,nonprofit,29129 LIME CITY RD,PERRYSBURG,OH,43551-3924,ppp_150k_plus,
PPP-6653177102,HOLY TRINITY CATHOLIC PARISH & SCHOOL,nonprofit,2649 US Hwy 20,SWANTON,OH,43558,ppp_150k_plus,
PPP-1331978608,ST. JOSEPH CHURCH,nonprofit,5411 Main St,Sylvania,OH,43560-2155,ppp_150k_plus,
PPP-5949267110,ST JOSEPH CHURCH,nonprofit,5411 MAIN ST,SYLVANIA,OH,43560-2155,ppp_150k_plus,
PPP-8410727106,LIAL CATHOLIC SCHOOL,nonprofit,5700 DAVIS RD,WHITEHOUSE,OH,43571-9242,ppp_150k_plus,
PPP-6055647101,"CATHOLIC CHARITIES-DIOCESE OF TOLEDO, INC.",nonprofit,1933 SPIELBUSCH AVE,TOLEDO,OH,43604-5360,ppp_150k_plus,
PPP-2038677110,THE ROMAN CATHOLIC DIOCESE OF TOLEDO IN AMERICA,nonprofit,1933 SPIELBUSCH AVE,TOLEDO,OH,43604-5360,ppp_150k_plus,
PPP-2060947104,CENTRAL CATHOLIC HIGH SCHOOL,nonprofit,2550 CHERRY ST,TOLEDO,OH,43608-2372,ppp_150k_plus,
PPP-8152527101,TRINITY EVANGELICAL LUTHERAN CHURCH,nonprofit,4560 Glendale Avenue,Toledo,OH,43614,ppp_150k_plus,
PPP-8529278302,TRINITY EVANGELICAL LUTHERAN CHURCH,nonprofit,4560 Glendale Ave,Toledo,OH,43614-1907,ppp_150k_plus,
PPP-6381737110,ST. PATRICK OF HEATHERDOWNS CHURCH,nonprofit,4201 HEATHERDOWNS BLVD,TOLEDO,OH,43614-3099,ppp_150k_plus,
PPP-7258807106,OUR LADY OF PERPETUAL HELP CHURCH,nonprofit,2255 CENTRAL GRV,TOLEDO,OH,43614-4321,ppp_150k_plus,
PPP-7031427007,CARDINAL STRITCH CATHOLIC HIGH SCHOOL & ACADEMY,nonprofit,3225 PICKLE RD,OREGON,OH,43616-4026,ppp_150k_plus,
PPP-5519487106,"LUTHERAN SOCIAL SERVICES OF NORTHWESTERN, OHIO",nonprofit,2149 Collingwood Blvd,TOLEDO,OH,43620-1652,ppp_150k_plus,
PPP-6311817104,CHRIST THE KING CHURCH,nonprofit,4100 HARVEST LN,TOLEDO,OH,43623-4312,ppp_150k_plus,
PPP-1806858405,CHRIST THE KING CHURCH,nonprofit,4100 Harvest Ln,Toledo,OH,43623-4312,ppp_150k_plus,
PPP-7704707210,EAST RICHLAND EVANGELICAL FRIENDS CHURCH,nonprofit,67885 FRIENDS CHURCH RD,SAINT CLAIRSVILLE,OH,43950-9782,ppp_150k_plus,
PPP-8663007100,STEUBENVILLE CATHOLIC CENTRAL HIGH SCHOOL,nonprofit,320 Westview AVE,STEUBENVILLE,OH,43952,ppp_150k_plus,
PPP-6601477107,ST. JOSEPH CATHOLIC CHURCH,nonprofit,200 Saint Joseph Dr,AMHERST,OH,44001,ppp_150k_plus,
PPP-5767847106,ST. JOSEPHS CATHOLIC CHURCH,nonprofit,32929 Lake Rd,AVON LAKE,OH,44012-1402,ppp_150k_plus,
PPP-7732287702,THE FEDERATED CHURCH OF CHAGRIN FALLS,nonprofit,76 BELL ST,CHAGRIN FALLS,OH,44022-2956,ppp_150k_plus,
PPP-7072397301,FELLOWSHIP BIBLE CHURCH,nonprofit,16391 Chillicothe Road,CHAGRIN FALLS,OH,44023,ppp_150k_plus,
PPP-7294138306,FELLOWSHIP BIBLE CHURCH,nonprofit,16391 Chillicothe Rd,Chagrin Falls,OH,44023-4323,ppp_150k_plus,
PPP-9843277200,ST ANSELM CHURCH,nonprofit,12969 CHILLICOTHE RD,CHESTERLAND,OH,44026-3115,ppp_150k_plus,
