CERSID,FACILITY_ID,BUSINESS_NAME,ADDRESS,CITY,ZIP,COUNTY,PERMITTING_AGENCY,LATITUDE,LONGITUDE,CALENVIROSCREEN4PERCENTILE,2022_ASSEMBLY_DISTRICT,2022_SENATE_DISTRICT,2022_CONGRESSIONAL_DISTRICT
10469749,,CITY HALL FUEL DOCS,456 W Olive Ave,Sunnyvale,94086,Santa Clara,Sunnyvale Department of Public Safety,37.37109,-122.03762,30-35%,26,10,17
10418590,1278002-N,Poppy Old SF Rd #516,603 Old San Francisco Rd,Sunnyvale,94086,Santa Clara,Sunnyvale Department of Public Safety,37.36762,-122.0226,30-35%,26,10,17
10400329,,Costco Wholesale #423,150 Lawrence Station Rd,Sunnyvale,94086,Santa Clara,Sunnyvale Department of Public Safety,37.37203,-121.99478,35-40%,26,10,17
10405414,,Wolfe Road Shell #169,703 S Wolfe Rd,Sunnyvale,94086,Santa Clara,Sunnyvale Department of Public Safety,37.36627,-122.01434,25-30%,26,10,17
10469110,,Koukla LLC dba:Westmoor Chevron,925 W Fremont Ave,Sunnyvale,94087,Santa Clara,Sunnyvale Department of Public Safety,37.35245,-122.05159,15-20%,26,10,17
10471351,,Sunnyvale Gulf Fuel and Food,1697 S Wolfe Rd,Sunnyvale,94087,Santa Clara,Sunnyvale Department of Public Safety,37.33805,-122.01469,5-10%,26,10,17
10468273,,Precision Tune Auto Care,1004 W El Camino Real,Sunnyvale,94087,Santa Clara,Sunnyvale Department of Public Safety,37.37159,-122.04893,15-20%,26,10,17
10464820,,"Zip Thru Car Wash, Sunnyvale",905 E El Camino Real,Sunnyvale,94087,Santa Clara,Sunnyvale Department of Public Safety,37.35322,-122.01357,20-25%,26,10,17
10476064,,Fremont Gas & Mini Mart,860 W Fremont Ave,Sunnyvale,94087,Santa Clara,Sunnyvale Department of Public Safety,37.35186,-122.04884,1-5% (lowest scores),26,10,17
10477114,,Sunnyvale Chevron,898 E Fremont Ave,Sunnyvale,94087,Santa Clara,Sunnyvale Department of Public Safety,37.35178,-122.01467,5-10%,26,10,17
10466908,112504,Sunnyvale Arco,1198 W El Camino Real,Sunnyvale,94087,Santa Clara,Sunnyvale Department of Public Safety,37.37369,-122.05618,15-20%,26,10,17
10466944,,Sunnyvale Chevron,1005W El Camino Real,Sunnyvale,94087,Santa Clara,Sunnyvale Department of Public Safety,37.35231,-122.00762,20-25%,26,10,17
10503871,,Kesar Petroleum Inc,750 S Bernardo Ave,Sunnyvale,94087,Santa Clara,Sunnyvale Department of Public Safety,37.37063,-122.05693,15-20%,26,10,17
10473061,,Sunnyvale Gas,1296 Sunnyvale Saratoga Rd,Sunnyvale,94087,Santa Clara,Sunnyvale Department of Public Safety,37.3525,-122.03188,15-20%,26,10,17
10402834,110663,ARCO 07084,1040 SUNNYVALE SARATOGA ROAD,SUNNYVALE,94087,Santa Clara,Sunnyvale Department of Public Safety,37.35865,-122.0318,15-20%,26,10,17
10423633,,Sunnyvale Saratoga Shell,1300 Sunnyvale Saratoga Rd,Sunnyvale,94087,Santa Clara,Sunnyvale Department of Public Safety,37.35174,-122.03185,1-5% (lowest scores),26,10,17
10457740,,Northrop Grumman Bldg. 17,401 E. Hendy Ave Bldg 17,Sunnyvale,94088,Santa Clara,Sunnyvale Department of Public Safety,37.37698,-122.02485,35-40%,26,10,17
10461643,,Northrop Grumman Bldg 41,401 East Hendy Ave. Bldg 41,Sunnyvale,94088,Santa Clara,Sunnyvale Department of Public Safety,37.37698,-122.02485,35-40%,26,10,17
10469779,,Northrop Grumman Bldg 67,401 E Hendy Ave Bldg 67,Sunnyvale,94088,Santa Clara,Sunnyvale Department of Public Safety,37.37558,-122.02092,35-40%,26,10,17
10446142,,SMaRT Station,301 Carl Rd,Sunnyvale,94089,Santa Clara,Sunnyvale Department of Public Safety,37.41945,-122.01685,65-70%,26,10,17
10446631,,Lakewood Shell,1101 N Lawrence Expy,Sunnyvale,94089,Santa Clara,Sunnyvale Department of Public Safety,37.39638,-121.99617,40-45%,26,10,17
10476919,,UPS Reamwood,1276 Reamwood Ave,Sunnyvale,94089,Santa Clara,Sunnyvale Department of Public Safety,37.40787,-121.98782,50-55%,26,10,17
10081012,43-007-002860,AT&T California - P6022,1140 N Mathilda,Sunnyvale,94089,Santa Clara,Sunnyvale Department of Public Safety,37.4076,-122.026,65-70%,26,10,17
10412137,1199,Chevron Station# 90562/1786,1265 Lawrence Station Rd,Sunnyvale,94089,Santa Clara,Sunnyvale Department of Public Safety,37.40591,-121.99616,45-50%,26,10,17
10197145,6897001-R,Lockheed Martin SSC-F1 B/071,1111 Lockheed Martin Way,Sunnyvale,94089,Santa Clara,Sunnyvale Department of Public Safety,37.4159,-122.0292,65-70%,26,10,17
10166627,,VALERO STATION #7370,1037 Lakehaven Dr,SUNNYVALE,94089,Santa Clara,Sunnyvale Department of Public Safety,37.39636,-121.99712,40-45%,26,10,17
10197148,6938001-R,Lockheed Martin SSC-F1 B/076,1111 Lockheed Martin Way,Sunnyvale,94089,Santa Clara,Sunnyvale Department of Public Safety,37.4225,-122.0351,65-70%,26,10,17
10197226,3017001,Lockheed Martin SSC-F1 B/159,1111 Lockheed Martin Way,Sunnyvale,94089,Santa Clara,Sunnyvale Department of Public Safety,37.4166,-122.0274,65-70%,26,10,17
10159955,,Equinix LLC,255 Caspian Dr,Sunnyvale,94089,Santa Clara,Sunnyvale Department of Public Safety,37.41443,-122.01465,65-70%,26,10,17
10348510,,Boyett Petroleum BP 18,19550 STEVENS CREEK BL,CUPERTINO,95014,Santa Clara,Santa Clara County Environmental Health,37.32259,-122.01469,15-20%,26,13,17
10349374,,Cupertino Union,21530 Stevens Creek Blvd,Cupertino,95014,Santa Clara,Santa Clara County Environmental Health,37.32245,-122.05151,10-15%,26,13,17
10349446,,BW Homestead Inc.,21855 HOMESTEAD RD,CUPERTINO,95014,Santa Clara,Santa Clara County Environmental Health,37.33779,-122.05873,1-5% (lowest scores),26,13,17
10348645,,STEVENS CREEK ARCO,19990 STEVENS CREEK BL,CUPERTINO,95014,Santa Clara,Santa Clara County Environmental Health,37.32252,-122.02289,15-20%,26,13,17
10348792,FA0258263,CUPERTINO FIRE STATION #1,20215 STEVENS CREEK BL,CUPERTINO,95014,Santa Clara,Santa Clara County Environmental Health,37.32304,-122.02668,15-20%,26,13,17
10072156,FA0200986,LEHIGH SW CEMENT-GAS STATION,24001 STEVENS CREEK BL,CUPERTINO,95014,Santa Clara,Santa Clara County Environmental Health,37.322373,-122.078554,5-10%,26,13,17
10091248,43-012-002802,ROTTEN ROBBIE #25,19030 STEVENS CREEK BL,CUPERTINO,95014,Santa Clara,Santa Clara County Environmental Health,37.322902,-122.00472,25-30%,26,13,17
10091371,43-012-003255,DE ANZA SHELL,20999 Stevens Creek Blvd,Cupertino,95014,Santa Clara,Santa Clara County Environmental Health,37.323246,-122.041046,15-20%,26,13,17
10091461,FA0257574,SEVEN SPRINGS FIRE STATION #2,21000 SEVEN SPRINGS PY,Cupertino,95014,Santa Clara,Santa Clara County Environmental Health,37.298163,-122.041552,1-5% (lowest scores),26,13,17
10344181,,DK 76,10490 S DE ANZA BL,CUPERTINO,95014,Santa Clara,Santa Clara County Environmental Health,37.31588,-122.03186,15-20%,26,13,17
10354081,FA0200990,Shell,5696 STEVENS CREEK BL,SAN JOSE,95014,Santa Clara,Santa Clara County Environmental Health,37.32265,-122.00311,25-30%,26,15,17
10344487,2096-12-77,CHEVRON STATION #95700,11010 DE ANZA BL,CUPERTINO,95014,Santa Clara,Santa Clara County Environmental Health,37.33797,-122.03177,1-5% (lowest scores),26,13,17
10344490,,DE ANZA AUTO REPAIR,11025 N DE ANZA BL,CUPERTINO,95014,Santa Clara,Santa Clara County Environmental Health,37.33783,-122.03246,10-15%,26,13,17
10344274,FA0271898,Great Gas Cupertino Inc,10625 N DE ANZA BL,CUPERTINO,95014,Santa Clara,Santa Clara County Environmental Health,37.33214,-122.03278,15-20%,26,13,17
10343725,,DE ANZA CAR WASH AND GAS,10002 N DE ANZA BL,CUPERTINO,95014,Santa Clara,Santa Clara County Environmental Health,37.323,-122.0314,15-20%,26,13,17
10349749,,Aria Gas and Market,22510 STEVENS CREEK BL,CUPERTINO,95014,Santa Clara,Santa Clara County Environmental Health,37.32163,-122.06815,5-10%,26,13,17
10349788,FA0258262,MONTA VISTA FIRE STATION #7,22620 STEVENS CREEK BL,CUPERTINO,95014,Santa Clara,Santa Clara County Environmental Health,37.32188,-122.07128,5-10%,26,13,17
10343758,1256-12-75,CHEVRON STATION #95954,10023 S DE ANZA BL,CUPERTINO,95014,Santa Clara,Santa Clara County Environmental Health,37.32253,-122.03277,10-15%,26,13,17
10116607,,City of Cupertino (City Hall),10300 TORRE AV,Cupertino,95014,Santa Clara,Santa Clara County Environmental Health,37.319154,-122.029072,15-20%,26,13,17
10345351,FA0211337,SAN MARTIN GAS & MART,13235 MONTEREY RD,SAN MARTIN,95046,Santa Clara,Santa Clara County Environmental Health,37.31516,-121.91108,35-40%,26,15,18
10132384,43-010-110483,Microsoft Data Center,2045 Lafayette St,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.360758,-121.94813,55-60%,26,10,17
10085512,43-010-219057,"Bayview Hydraulics, Inc",495 Robert Ave.,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.36496,-121.944038,55-60%,26,10,17
10085230,43-010-090204,"CITY OF SC, UTIL SVC",1705 Martin Ave,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.367349,-121.957475,55-60%,26,10,17
10084414,43-010-090021,Fire Station 1,777 Benton St,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.3519,-121.9421,40-45%,26,10,17
10085830,43-010-066521,ROTTEN ROBBIE #39,25 Washington St,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.338367,-121.937744,45-50%,26,10,17
10086160,43-010-010832,SHERWIN PETROLEUM,2211 Monroe St,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.361874,-121.962257,55-60%,26,10,17
10084630,43-010-055398,De La Cruz 76,2495 De La Cruz Blvd,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.36618,-121.941048,55-60%,26,10,17
10084750,43-010-211904,"BW Jackson,Inc.",2025 El Camino Real,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.352577,-121.960149,55-60%,26,10,17
10132717,43-010-115760,Great America Shell #172,5390 Great America Pkwy,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.410103,-121.978241,40-45%,26,10,17
10087750,43-010-101789,Santa Clara Chevron,2090 Scott Blvd.,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.360649,-121.959991,55-60%,26,10,17
10088056,43-010-090067,City of Santa Clara-Street Dept-Solid Waste Divisi,1700 Walsh Ave,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.369565,-121.956919,55-60%,26,10,17
10084405,43-010-008288,AT&T California - N4003,1717 Bellomy St,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.342165,-121.950603,45-50%,26,10,17
10089340,43-010-008543,"Mission Trail Waste Systems, Inc",1060 Richard Ave,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.364,-121.9533,55-60%,26,10,17
10954669,43-010-310352,K&J Saratoga Gas Station,298 Saratoga Ave,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.3296,-121.96496,15-20%,26,10,17
10932976,43-010-312308,Boyett Petroleum,298 Saratoga Ave,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.32959,-121.96496,15-20%,26,10,17
10412941,43-010-219187,Enterprise Rent-A-Car,2752 De La Cruz Blvd,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.36979,-121.94156,55-60%,26,10,17
10119790,43-010-108369,ARCO 00606,2320 EL CAMINO REAL,SANTA CLARA,95050,Santa Clara,Santa Clara City Fire Department,37.352039,-121.965218,25-30%,26,10,17
10119793,43-010-218565,Diamond Gas & Market 7,1995 Warburton Ave,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.35593,-121.959084,55-60%,26,10,17
10135444,43-010-220190,"Xeres Ventures, LLC",2220 De La Cruz Blvd,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.360246,-121.9427785,55-60%,26,10,17
10156275,43-010-216763,Platinum Gas and Mart,36 Washington St,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.33867,-121.93882,45-50%,26,10,17
10133107,43-010-100983,City of Santa Clara - Police Administration Building,601 El Camino Real,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.354141,-121.939201,45-50%,26,10,17
10146167,43-010-021373,Costco Wholesale #129,1601 Coleman Ave,Santa Clara,95050,Santa Clara,Santa Clara City Fire Department,37.35702,-121.93902,55-60%,26,10,17
10132411,43-010-213181,"H&S Energy Products, LLC # 3054",3501 Homestead Rd,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.338184,-121.993279,30-35%,26,10,17
10085674,43-010-310950,Frontier Ford,3701 Stevens Creek Blvd,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.324261,-121.966057,15-20%,26,10,17
10084420,43-010-090023,"City of Santa Clara, Parks & Recreation",2600 Benton St,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.345765,-121.973401,15-20%,26,10,17
10085149,43-010-207873,Chevron Santa Clara,500 Lawrence Expressway,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.331506,-121.995825,15-20%,26,10,17
10084870,43-010-209132,EL CAMINO VALERO,3305 El Camino Real,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.3525,-121.987014,35-40%,26,10,17
10084903,43-010-214024,El Camino Real Chevron,3740 El Camino Real,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.352155,-121.999034,,26,10,17
10084975,43-010-121946,ARCO #02153,2800 Homestead Road,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.337933,-121.97699,15-20%,26,10,17
10084981,43-010-121630,HOMESTEAD VALERO,3480 Homestead Road,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.337509,-121.992546,15-20%,26,10,17
10084984,43-010-122127,HOMESTEAD CAR WASH,3500 HOMESTEAD,SANTA CLARA,95051,Santa Clara,Santa Clara City Fire Department,37.337444,-121.993167,15-20%,26,10,17
10085032,43-010-000981,KOOL METAL AWNING,3505 Kifer Rd,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.373971,-121.99302,35-40%,26,10,17
10085155,43-010-062005,GADRI CORPORATION MONROE SHELL,2455 Lawrence Expy,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.366531,-121.995552,35-40%,26,10,17
10085164,43-010-090165,SANTA CLARA UNIFIED SCHOOL DIST,1889 Lawrence Road,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.356207,-121.995621,35-40%,26,10,17
10089109,43-010-063162,Agilent Technologies - Building 53,5301 Stevens Creek Blvd,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.323203,-121.996977,15-20%,26,10,17
10521814,43-010-009596,US PRO GASOLINE,3595 Benton St,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.34576,-121.99522,25-30%,26,10,17
10959478,,Test 1 All Programs,2400 El Camino Real,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.35198,-121.96945,15-20%,26,10,17
10459519,43-010-207393,Equinix LLC - SV15,2970 Corvin Dr,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.37571,-121.98853,35-40%,26,10,17
10422868,43-010-207394,"Equinix, LLC",3000 Corvin Dr,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.37583,-121.98792,35-40%,26,10,17
10117297,43-010-215674,Tandel Fuel Mart,3725 El Camino Real,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.352431,-121.998946,15-20%,26,10,17
10159517,43-010-212760,Dashe Petroleum LP DBA Stevens Creek 76,4185 Stevens Creek Blvd,Santa Clara,95051,Santa Clara,Santa Clara City Fire Department,37.32354,-121.97488,15-20%,26,10,17
10089298,43-010-311538,Building 604: Facilities,500 El Camino Real Bldg 604,Santa Clara,95053,Santa Clara,Santa Clara City Fire Department,37.35175,-121.937264,45-50%,26,10,17
10088530,43-010-311651,Centersquare - SFO2B,4650 Old Ironsides Dr,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.39761,-121.980568,40-45%,26,10,17
10088647,43-010-202803,"Hudson Techmart Commerce Center,LLC",5201 Great America Pkwy Ste 222,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.406303,-121.976555,40-45%,26,10,17
10340110,43-010-106673,AT&T Mobility - SANTA CL BSC 01 (N42TV/92228/ZX029A),3205 Bassett St,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.37986,-121.94983,35-40%,26,10,17
10134586,43-010-204206,Stadium TechCenter,5450 Great America Pkwy,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.4128609,-121.9785004,40-45%,26,10,17
10134673,43-010-115759,Augustine Shell #168,2800 Augustine Dr,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.3821106,-121.9783325,55-60%,26,10,17
10134712,43-010-005737,Environmental Systems Inc,3353 De La Cruz Blvd,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.38438,-121.942078,35-40%,26,10,17
10132456,43-010-118062,Great America Shell,3751 Lafayette St,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.387669,-121.953354,35-40%,26,10,17
10085095,43-010-066522,ROTTEN ROBBIE #33,3471 Lafayette St,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.3837473,-121.9499588,35-40%,26,10,17
10085656,43-010-008274,AT&T California - N4050,1700 Space Park Dr,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.375595,-121.957581,55-60%,26,10,17
10085143,43-010-018515,Santa Clara Valero,2181 Laurelwood Road,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.384396,-121.96212,35-40%,26,10,17
10086268,43-010-031422,"APPLIED MATERIALS, BLDG 3",3300 SCOTT BL,SANTA CLARA,95054,Santa Clara,Santa Clara City Fire Department,37.3797,-121.9787,55-60%,26,10,17
10086544,43-010-113044,CENTURYLINK - SCLARA - SNTDCADZ,3045 Raymond Street,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.377144,-121.951904,55-60%,26,10,17
10087366,43-010-114670,"FedEx Freight, Inc.",3425 Victor Street,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.38776,-121.938446,35-40%,26,10,17
10087525,43-010-073095,Equinix LLC,1350 Duane Ave,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.379117,-121.955197,55-60%,26,10,17
10087360,43-010-114673,FedEx Freight West,3405 Victor Street,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.386477,-121.938187,35-40%,26,10,17
10088473,43-010-113502,CEMEX Construction Materials Pacific LLC,1555 Russell Ave,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.387393,-121.957137,35-40%,26,10,17
10089160,43-010-104791,Donald Von Raesfeld Power Plant-Gas Comp. Building,2965 Lafayette Street,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.375859,-121.949972,55-60%,26,10,17
10089529,43-010-105259,TATA Communications (America)  Inc.,1100 Space Park Dr Ste 200,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.376132,-121.952688,55-60%,26,10,17
10473358,43-010-314054,"MDC Equipment, LLC",415 Aldo Ave,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.38769,-121.94015,35-40%,26,10,17
10705579,43-010-205904,"Coresite Real Estate 3032 Coronado, LP",3020 Coronado Dr,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.37744,-121.97261,55-60%,26,10,17
10792540,43-010-211540,"CoreSite Real Estate 3045 Stender, LP",3035 Stender Way,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.37739,-121.97174,55-60%,26,10,17
10402927,43-010-090011,MISSION COMMUNITY COLLEGE,3000 Mission College Blvd,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.3897,-121.98604,40-45%,26,10,17
10134175,43-010-042530,California's Great America - 881,2401 Agnew Rd,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.394897,-121.949493,20-25%,26,10,17
10134199,43-010-124440,California's Great America - 887,2401 Agnew Rd,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.39049,-121.96897,40-45%,26,10,17
10134112,43-010-054899,California's Great America,2401 Agnew Rd,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.390531,-121.96911,40-45%,26,10,17
10180313,43-010-207478,"CoreSite Real Estate 2901 Coronado, L.L.C.",2901 Coronado Dr,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.3752,-121.97181,55-60%,26,10,17
10134169,43-010-042522,California's Great America - 886,2401 Agnew Rd,Santa Clara,95054,Santa Clara,Santa Clara City Fire Department,37.39049,-121.96897,40-45%,26,10,17
10353700,FA0268219,MONTEREY GAS CORPORATION,5260 Monterey Rd,San Jose,95111,Santa Clara,Santa Clara County Environmental Health,37.31516,-121.91108,35-40%,26,15,18
10352956,FA0209500,CITY OF SAN JOSE - SOUTH SERVICE YARD,4420 MONTEREY HY,SAN JOSE,95111,Santa Clara,Santa Clara County Environmental Health,37.31516,-121.91108,35-40%,26,15,18
10344658,FA0252055,O C MCDONALD CO,1150 W SAN CARLOS ST,SAN JOSE,95113,Santa Clara,Santa Clara County Environmental Health,37.32305,-121.90924,35-40%,26,15,18
10091911,FA0268309,WINCHESTER SHELL,1025 S WINCHESTER BL,San Jose,95119,Santa Clara,Santa Clara County Environmental Health,37.308251,-121.950186,15-20%,26,15,16
10092079,FA0268224,ROTTEN ROBBIE #32,1061 LINCOLN AV,San Jose,95125,Santa Clara,Santa Clara County Environmental Health,37.309994,-121.902596,15-20%,26,15,16
10344493,FA0268174,WILLOW GLEN UNOCAL 76,1104 MERIDIAN AV,SAN JOSE,95125,Santa Clara,Santa Clara County Environmental Health,37.30365,-121.91321,20-25%,26,15,16
10093729,FA0240018,"Reed & Graham, Inc.",690 SUNOL ST,San Jose,95126,Santa Clara,Santa Clara County Environmental Health,37.31776,-121.904709,35-40%,26,15,18
10092679,FA0700307,"EDGES Electrical Group, LLC",1135 Auzerais Ave # B,San Jose,95126,Santa Clara,Santa Clara County Environmental Health,37.321465,-121.9104,35-40%,26,15,18
10602874,FA0273660,Leigh Union 76,1031 Leigh Ave,San Jose,95126,Santa Clara,Santa Clara County Environmental Health,37.30601,-121.92197,25-30%,26,15,16
10356328,FA0259519,CHEVRON STATION #96336,900 MERIDIAN AV,SAN JOSE,95126,Santa Clara,Santa Clara County Environmental Health,37.31057,-121.91328,15-20%,26,15,16
10414921,FA0272680,MERIDIAN CHEVRON,900 Meridian Ave,San Jose,95126,Santa Clara,Santa Clara County Environmental Health,37.31057,-121.91328,15-20%,26,15,16
10356136,FA0230754,GRAHAM CONTRACTORS,860 LONUS ST,SAN JOSE,95126,Santa Clara,Santa Clara County Environmental Health,37.31663,-121.9043,35-40%,26,15,18
10156183,FA0208519,Alum Rock Union Elementary School District,2930 GAY AV,San Jose,95127,Santa Clara,Santa Clara County Environmental Health,37.31516,-121.91108,35-40%,26,15,18
10349236,FA0268207,COUNTY OF SANTA CLARA HHS - O'CONNOR HOSPITAL,2105 FOREST AV,SAN JOSE,95128,Santa Clara,Santa Clara County Environmental Health,37.32819,-121.93846,30-35%,26,15,17
10355575,FA0210817,SCVH - VALLEY MEDICAL CENTER ENERGY PLANT & M&E,751 S BASCOM AV,SAN JOSE,95128,Santa Clara,Santa Clara County Environmental Health,37.31343,-121.93421,25-30%,26,15,16
10354600,FA0264612,Diamond Gas & Mart #9,625 S Winchester Blvd,San Jose,95128,Santa Clara,Santa Clara County Environmental Health,37.31572,-121.95028,15-20%,26,15,17
10099792,FA0256580,WORLD OIL #51,1165 S BASCOM AV,SAN JOSE,95128,Santa Clara,Santa Clara County Environmental Health,37.304897,-121.932091,25-30%,26,15,16
10772692,FA0270088,PARKMOOR UNION 76,1501 PARKMOOR AV,SAN JOSE,95128,Santa Clara,Santa Clara County Environmental Health,37.317355,-121.914514,50-55%,26,15,18
10349551,FA0264811,GREAT GAS STEVENS CREEK INC,2211 STEVENS CREEK BL,SAN JOSE,95128,Santa Clara,Santa Clara County Environmental Health,37.3237,-121.9328,40-45%,26,15,18
10354414,FA0258559,PETRO AMERICA,602 S WINCHESTER BL,SAN JOSE,95128,Santa Clara,Santa Clara County Environmental Health,37.31573,-121.94967,30-35%,26,15,16
10352842,,"Olin Avenue, LLC",425 S WINCHESTER BL,SAN JOSE,95128,Santa Clara,Santa Clara County Environmental Health,37.32078,-121.95061,20-25%,26,15,17
10347610,FA0264337,WEST SAN CARLOS GAS,1744 W SAN CARLOS ST,SAN JOSE,95128,Santa Clara,Santa Clara County Environmental Health,37.32312,-121.92348,40-45%,26,15,18
10346116,FA0268467,Boyett Petroleum BP #20,1501 PARKMOOR AV,SAN JOSE,95128,Santa Clara,Santa Clara County Environmental Health,37.31673,-121.91498,50-55%,26,15,18
10351177,FA0257322,Stevens Creek Gas,2850 Stevens Creek Blvd,San Jose,95128,Santa Clara,Santa Clara County Environmental Health,37.32304,-121.94411,30-35%,26,15,16
10349974,FA0269578,Bellerose Shell,2321 Stevens Creek Blvd,San Jose,95128,Santa Clara,Santa Clara County Environmental Health,37.32366,-121.93556,40-45%,26,15,18
10092340,FA0210252,Valero Station #7544,601 Saratoga Ave,San Jose,95129,Santa Clara,Santa Clara County Environmental Health,37.316296,-121.976242,15-20%,26,15,17
10654972,,"AU Energy, LLC #8009",609 Saratoga Ave,San Jose,95129,Santa Clara,Santa Clara County Environmental Health,37.31561,-121.97657,15-20%,26,15,17
10354285,FA0266406,SARATOGA AVENUE 76,590 SARATOGA AV,SAN JOSE,95129,Santa Clara,Santa Clara County Environmental Health,37.31615,-121.97526,20-25%,26,15,17
10352662,FA0259420,CHEVRON STATION #94304,404 SARATOGA AV,SAN JOSE,95129,Santa Clara,Santa Clara County Environmental Health,37.32045,-121.97157,20-25%,26,15,17
10353619,FA0262998,Moorpark Exxon,5155 Moorpark Ave,San Jose,95129,Santa Clara,Santa Clara County Environmental Health,37.30981,-121.99377,15-20%,26,15,17
10352638,,M S ARCO,401 S SARATOGA AVE,SAN JOSE,95129,Santa Clara,Santa Clara County Environmental Health,37.32047,-121.97272,30-35%,26,15,17
10352641,FA0261977,ARCO 02134,401 S SARATOGA AVE,SAN JOSE,95129,Santa Clara,Santa Clara County Environmental Health,37.32047,-121.97272,30-35%,26,15,17
10345036,,COURTESY TOW SERVICE,125 RICHFIELD DR,SAN JOSE,95129,Santa Clara,Santa Clara County Environmental Health,37.32212,-121.98435,30-35%,26,15,17
10355149,FA0269259,"SJ-SC WPCP MAINTENANCE, VEHICLE SVCS BLDG & HVAC",700 LOS ESTEROS RD,SAN JOSE,95134,Santa Clara,Santa Clara County Environmental Health,37.4325,-121.95263,65-70%,26,10,17
10120369,FA0264751,Centersquare - SJC1,400 Holger Way,San Jose,95134,Santa Clara,Santa Clara County Environmental Health,37.418545,-121.942993,40-45%,26,10,17
10508902,FA0275478,Samsung Semiconductor AHQ,3655 N 1st St,San Jose,95134,Santa Clara,Santa Clara County Environmental Health,37.42487,-121.94595,65-70%,26,10,17
10352122,,AGNEWS DEVELOPMENTAL CENTER,3500 ZANKER RD,SAN JOSE,95134,Santa Clara,Santa Clara County Environmental Health,37.40769,-121.93523,35-40%,26,10,17
